user,pro bjp ratio,pro congress ratio,anti bjp ratio,anti congress ratio,percent of hashtags used,number of annotated hashtags,not neutral,total hashtags
785746560034439168,0.8148148148148148,0.0,0.0,0.14814814814814814,0.4406779661016949,26,58,124
1029993924025188353,0.3333333333333333,0.0,0.5,0.0,0.23809523809523808,5,20,50
713182049020936194,0.9818181818181818,0.0,0.0,0.00909090909090909,0.3732876712328767,109,291,486
808586654860443651,0.7083333333333334,0.0,0.25,0.0,0.36507936507936506,23,62,109
1127809028,0.8076923076923077,0.0,0.0,0.15384615384615385,0.373134328358209,25,66,177
851636768696696837,0.8924731182795699,0.0,0.0,0.0967741935483871,0.5859872611464968,92,156,289
1110776046381498374,0.9622641509433962,0.0,0.0,0.018867924528301886,0.3880597014925373,52,133,295
913667639515348993,0.10714285714285714,0.0,0.875,0.0,0.20599250936329588,55,266,422
64356360,0.6666666666666666,0.0,0.0,0.0,0.06666666666666667,2,29,53
2750085804,0.0,0.0,0.8333333333333334,0.0,0.2,5,24,62
2480177162,0.14473684210526316,0.0,0.8421052631578947,0.0,0.13966480446927373,75,536,975
897034229220900866,0.8636363636363636,0.0,0.0,0.09090909090909091,0.4772727272727273,21,43,89
215550637,0.14285714285714285,0.0,0.7142857142857143,0.0,0.2608695652173913,6,22,51
909549584,0.0,0.0,0.0,0.0,0.0,0,18,102
916530170420490241,0.5,0.0,0.25,0.0,0.04918032786885246,3,60,154
892059666,0.8,0.0,0.1,0.0,0.04838709677419355,9,185,344
1116609309847068675,0.6666666666666666,0.0,0.26666666666666666,0.0,0.35,14,39,76
630767636,0.0,0.0,0.8571428571428571,0.0,0.09375,6,63,114
973596567369261056,0.4,0.0,0.4,0.0,0.09302325581395349,4,42,133
1378843070,0.9523809523809523,0.0,0.0,0.03571428571428571,0.5220125786163522,83,158,315
167755800,0.95625,0.0,0.00625,0.03125,0.16459627329192547,159,965,1279
858325356297584644,0.983739837398374,0.0,0.0,0.012195121951219513,0.6109725685785536,245,400,694
996377237615136769,0.25,0.0,0.5,0.0,0.057692307692307696,3,51,98
2587385886,0.25806451612903225,0.0,0.7096774193548387,0.0,0.09803921568627451,30,305,715
940079792937828357,0.9629629629629629,0.0,0.0,0.0,0.6666666666666666,26,38,73
137650208,0.7419354838709677,0.0,0.010752688172043012,0.23655913978494625,0.23711340206185566,92,387,661
26561200,0.0,0.0,0.5,0.0,0.015151515151515152,1,65,180
3221074897,0.14285714285714285,0.0,0.8367346938775511,0.0,0.11566265060240964,48,414,633
715474273431715841,0.9583333333333334,0.0,0.0,0.0,0.4339622641509434,23,52,94
1017732783513296902,0.03278688524590164,0.0,0.9508196721311475,0.0,0.2830188679245283,60,211,511
1118189065331806208,0.0,0.0,0.6666666666666666,0.0,0.07142857142857142,2,27,51
955370903537250304,0.9322033898305084,0.0,0.022598870056497175,0.03954802259887006,0.38596491228070173,176,455,801
1062626237040840704,0.9959677419354839,0.0,0.0,0.0020161290322580645,0.8902877697841727,495,555,655
875990026068176896,0.9444444444444444,0.0,0.0,0.0,0.3469387755102041,17,48,70
839555515420184583,0.9464285714285714,0.0,0.0,0.03571428571428571,0.44,55,124,228
1672596146,0.95,0.0,0.0,0.041666666666666664,0.2806603773584906,119,423,952
711576750468177920,0.84375,0.0,0.0,0.125,0.6739130434782609,31,45,58
51310666,0.8363636363636363,0.0,0.0,0.14545454545454545,0.432,54,124,233
747800332684623873,0.36363636363636365,0.0,0.5909090909090909,0.0,0.25301204819277107,21,82,333
1037380068308267008,0.2,0.0,0.6,0.0,0.08163265306122448,4,48,84
1020922906195447809,0.9142857142857143,0.0,0.0,0.05714285714285714,0.4657534246575342,34,72,130
1107967328585543690,0.6,0.0,0.2,0.0,0.04081632653061224,4,97,243
886550160032923650,0.8648648648648649,0.0,0.05405405405405406,0.05405405405405406,0.631578947368421,36,56,118
1154773237,0.8461538461538461,0.0,0.0,0.07692307692307693,0.42857142857142855,12,27,75
751848920280596480,0.9759358288770054,0.0,0.0,0.0213903743315508,0.43934040047114253,373,848,1487
173521591,0.7,0.0,0.0,0.2,0.20930232558139536,9,42,80
494149709,0.3333333333333333,0.0,0.5,0.0,0.11627906976744186,5,42,84
4045946959,0.7096774193548387,0.0,0.0,0.28225806451612906,0.47674418604651164,123,257,435
350502624,0.9787234042553191,0.0,0.0,0.0,0.42201834862385323,46,108,186
1536294655,0.8947368421052632,0.0,0.0,0.07894736842105263,0.3425925925925926,37,107,240
226522467,0.42857142857142855,0.0,0.42857142857142855,0.0,0.4,6,14,56
828942752503197696,0.8461538461538461,0.0,0.0,0.07692307692307693,0.32432432432432434,12,36,73
177306730,0.9074074074074074,0.0,0.0,0.07407407407407407,0.381294964028777,53,138,267
942707987830882304,0.8461538461538461,0.0,0.0,0.11538461538461539,0.3472222222222222,25,71,115
4893171799,0.9444444444444444,0.0,0.0,0.0,0.4473684210526316,17,37,63
1568079960,0.0,0.0,0.0,0.0,0.0,0,27,80
775274586,0.0,0.0,0.6666666666666666,0.0,0.125,2,15,53
983089243,0.2,0.0,0.6,0.0,0.06153846153846154,4,64,119
819134181984915457,0.9333333333333333,0.0,0.0,0.03333333333333333,0.3717948717948718,29,77,165
30878394,0.8,0.0,0.15,0.0,0.16379310344827586,19,115,253
361314633,0.5,0.0,0.0,0.0,0.03125,1,31,76
814702687,0.8571428571428571,0.0,0.0,0.09523809523809523,0.38461538461538464,20,51,99
2388762720,0.8947368421052632,0.0,0.0,0.07894736842105263,0.5522388059701493,37,66,133
75538529,0.5,0.0,0.0,0.0,0.07692307692307693,1,12,27
820826373916921856,0.8461538461538461,0.0,0.0,0.07692307692307693,0.36363636363636365,12,32,61
196927589,0.9210526315789473,0.0,0.0,0.05263157894736842,0.4065934065934066,37,90,172
836417787300052992,0.94,0.0,0.0,0.04,0.5764705882352941,49,84,164
742224169518137344,0.7959183673469388,0.0,0.0,0.19387755102040816,0.375968992248062,97,257,533
914997542445711360,0.29411764705882354,0.0,0.6470588235294118,0.0,0.14678899082568808,16,108,217
2915500142,0.8085106382978723,0.0,0.0,0.1702127659574468,0.6764705882352942,46,67,99
16804541,0.29545454545454547,0.0,0.6931818181818182,0.0,0.16292134831460675,87,533,1075
2426372208,0.8928571428571429,0.0,0.0,0.07142857142857142,0.46551724137931033,27,57,117
1570553970,0.9420289855072463,0.0,0.0,0.043478260869565216,0.43870967741935485,68,154,299
947193432090411009,0.0,0.0,0.5,0.0,0.05263157894736842,1,18,43
4462785560,0.75,0.0,0.0,0.125,0.20588235294117646,7,33,93
996298600471707648,0.9512195121951219,0.0,0.0,0.024390243902439025,0.6451612903225806,40,61,134
2319540344,0.8333333333333334,0.0,0.0,0.0,0.21739130434782608,5,22,73
803863466805071872,0.7058823529411765,0.0,0.0,0.23529411764705882,0.6956521739130435,16,22,30
2790506619,0.9591836734693877,0.0,0.0,0.02040816326530612,0.41379310344827586,48,115,242
3032268924,0.2857142857142857,0.0,0.6428571428571429,0.0,0.08387096774193549,13,154,477
936029739088777216,0.3333333333333333,0.0,0.5555555555555556,0.0,0.06060606060606061,8,131,354
2504327294,0.96,0.0,0.0,0.0,0.32,24,74,94
404398207,0.0,0.0,0.0,0.0,0.0,0,2525,4713
1005780540,0.9285714285714286,0.0,0.0,0.047619047619047616,0.18303571428571427,41,223,369
855034826365300737,0.5,0.0,0.4,0.0,0.1125,9,79,164
3118440581,0.08333333333333333,0.0,0.875,0.0,0.23711340206185566,23,96,241
911623210075951104,0.75,0.0,0.0,0.0,0.3,3,9,33
806939429898043392,0.0,0.0,0.875,0.0,0.1794871794871795,7,38,76
152141963,0.9918256130790191,0.0,0.0,0.006811989100817439,0.7279046673286991,733,1006,1254
68927629,0.7894736842105263,0.0,0.18421052631578946,0.0,0.015213815789473685,37,2431,5660
135865709,0.0027548209366391185,0.0,0.9958677685950413,0.0,0.26752767527675275,725,2709,2986
588218513,0.9629629629629629,0.0,0.0,0.0,0.01209865053513262,26,2148,5480
101154963,0.5,0.0,0.3333333333333333,0.0,0.23809523809523808,5,20,76
1016946836,0.9583333333333334,0.0,0.0,0.0375,0.7242424242424242,239,329,506
206793704,0.9238095238095239,0.0,0.009523809523809525,0.05714285714285714,0.43333333333333335,104,239,515
984124483429691392,0.8888888888888888,0.0,0.0,0.0,0.0761904761904762,8,104,186
945705643364704256,0.8125,0.0,0.0,0.125,0.19736842105263158,15,75,151
1095631002,0.8661417322834646,0.0,0.015748031496062992,0.11023622047244094,0.4921875,126,255,463
2333243844,0.9574468085106383,0.0,0.0,0.02127659574468085,0.6133333333333333,46,74,116
1366651442,0.9696969696969697,0.0,0.0,0.015151515151515152,0.3140096618357488,65,206,414
113655965,0.9857142857142858,0.0,0.0,0.007142857142857143,0.5889830508474576,139,235,392
966934012206899200,0.972027972027972,0.0,0.013986013986013986,0.006993006993006993,0.5071428571428571,142,279,500
2237530273,0.5,0.0,0.0,0.0,0.0625,1,15,29
940561892417794048,0.8973214285714286,0.0,0.004464285714285714,0.09375,0.5334928229665071,223,417,591
906718980458418177,0.9,0.0,0.0,0.0,0.5,9,17,26
2717311141,0.875,0.0,0.0,0.0,0.3181818181818182,7,21,41
3246866598,0.0,0.0,0.0,0.0,0.0,0,6,11
3152758129,0.8125,0.0,0.0,0.15625,0.3333333333333333,31,92,167
1934336168,0.0,0.0,0.6666666666666666,0.0,0.2857142857142857,2,6,25
420266153,0.9,0.0,0.0,0.08333333333333333,0.36645962732919257,59,160,360
333906090,0.8928571428571429,0.0,0.0,0.07142857142857142,0.2903225806451613,27,92,233
571236526,0.9657534246575342,0.0,0.00684931506849315,0.02054794520547945,0.5576923076923077,145,259,441
951410863,0.19047619047619047,0.0,0.7857142857142857,0.0,0.19069767441860466,41,214,496
1020999470358540289,0.8846153846153846,0.0,0.0,0.07692307692307693,0.24509803921568626,25,101,222
88456817,0.9230769230769231,0.0,0.0,0.038461538461538464,0.390625,25,63,173
31618419,0.3484848484848485,0.0,0.6212121212121212,0.015151515151515152,0.11754068716094032,65,552,1049
384106676,0.0,0.0,0.5,0.0,0.03333333333333333,1,29,69
2437275678,0.9347826086956522,0.0,0.0,0.043478260869565216,0.5294117647058824,45,84,152
287391929,0.0,0.0,0.75,0.0,0.10714285714285714,3,27,78
3781173434,0.8392857142857143,0.0,0.0,0.15476190476190477,0.42065491183879095,167,396,696
3258843324,0.5,0.0,0.0,0.0,0.5,1,1,4
812368062,0.8,0.0,0.0,0.15,0.3958333333333333,19,47,104
362389696,0.9193037974683544,0.0,0.006329113924050633,0.07278481012658228,0.3569004524886878,631,1767,2461
3294437569,0.8888888888888888,0.0,0.0,0.07407407407407407,0.4642857142857143,26,55,142
1119123876246458370,0.6666666666666666,0.0,0.0,0.0,0.25,2,7,24
131182756,0.0,0.0,0.5,0.0,0.025,1,39,141
4774510788,0.8822115384615384,0.0,0.002403846153846154,0.11298076923076923,0.645412130637636,415,642,797
3163652293,0.4,0.0,0.4,0.0,0.16666666666666666,4,23,77
2803138758,0.25,0.0,0.5,0.0,0.06666666666666667,3,44,103
814497992,0.9954268292682927,0.0,0.0,0.003048780487804878,0.6801661474558671,655,962,1347
1006495139496251392,0.953125,0.0,0.0,0.03125,0.22580645161290322,63,278,486
758366259272527872,0.9302013422818792,0.0,0.0,0.06845637583892618,0.38212634822804314,744,1946,2863
601276620,0.0,0.0,0.0,0.0,0.0,0,38,52
38125774,0.08333333333333333,0.0,0.8333333333333334,0.0,0.045081967213114756,11,243,396
1052465640622026752,0.2692307692307692,0.0,0.6923076923076923,0.0,0.06868131868131869,25,363,575
921680972365684736,0.2,0.0,0.7333333333333333,0.0,0.15217391304347827,14,91,262
1114922748386480128,0.9473684210526315,0.0,0.0,0.0,0.6923076923076923,18,25,45
3240636451,0.9954853273137697,0.0,0.0,0.002257336343115124,0.9020408163265307,442,489,575
914907348,0.0,0.0,0.5,0.0,0.04,1,24,39
2876582498,0.9175257731958762,0.0,0.0,0.07216494845360824,0.4752475247524752,96,201,315
999884439986454528,0.8450704225352113,0.0,0.0,0.14788732394366197,0.5551181102362205,141,253,454
36628698,0.9375,0.0,0.0,0.0,0.2542372881355932,15,58,153
95822041,0.9,0.0,0.0,0.05,0.5588235294117647,19,33,69
3425673434,0.9019073569482289,0.0,0.0,0.09536784741144415,0.7393939393939394,366,494,788
568033501,0.9803536345776032,0.0,0.002455795677799607,0.01669941060903733,0.6835740678535438,2035,2976,4115
2801729758,0.9243027888446215,0.0,0.00796812749003984,0.06374501992031872,0.42955326460481097,250,581,943
969621264745689089,0.23076923076923078,0.0,0.6923076923076923,0.0,0.18461538461538463,12,64,156
940213604195766275,0.125,0.0,0.8571428571428571,0.0,0.09734513274336283,55,564,1280
921941155583025152,0.9682539682539683,0.0,0.0,0.026455026455026454,0.5013333333333333,188,374,710
896593505383964673,0.7272727272727273,0.0,0.0,0.18181818181818182,0.22727272727272727,10,43,72
3138846949,0.3684210526315789,0.0,0.5526315789473685,0.05263157894736842,0.20903954802259886,37,176,416
110362857,0.8181818181818182,0.0,0.09090909090909091,0.0,0.022321428571428572,10,447,677
2826871021,0.0,0.0,0.9090909090909091,0.0,0.18181818181818182,10,54,106
3283841472,0.5454545454545454,0.0,0.18181818181818182,0.18181818181818182,0.2777777777777778,10,35,73
855663583509716992,0.8813559322033898,0.0,0.0,0.1016949152542373,0.46774193548387094,58,123,218
962913593694945281,0.952,0.0,0.0,0.044,0.6117936117936118,249,406,602
17727738,0.16666666666666666,0.0,0.6666666666666666,0.0,0.07142857142857142,5,69,81
770424098610569216,0.8666666666666667,0.0,0.06666666666666667,0.0,0.2413793103448276,14,57,117
181248253,0.3333333333333333,0.0,0.3333333333333333,0.0,0.14285714285714285,2,13,41
1060896534886178816,0.9122807017543859,0.0,0.017543859649122806,0.05263157894736842,0.4444444444444444,56,125,200
3259039999,0.9560439560439561,0.0,0.01098901098901099,0.02197802197802198,0.33962264150943394,90,264,480
718882635771043840,0.0,0.0,0.75,0.0,0.05172413793103448,3,57,133
67543297,0.5238095238095238,0.0,0.42857142857142855,0.0,0.38461538461538464,20,51,123
2679939330,0.9,0.0,0.0,0.075,0.6290322580645161,39,61,98
1079542020,0.07692307692307693,0.0,0.8846153846153846,0.0,0.10822510822510822,25,230,779
888091824631324672,0.9090909090909091,0.0,0.0,0.0,0.18867924528301888,10,52,71
539882881,0.9186991869918699,0.0,0.0,0.07317073170731707,0.5865384615384616,122,207,311
136691976,0.1875,0.0,0.6875,0.0625,0.10638297872340426,15,140,392
54673679,0.75,0.0,0.0,0.0,0.061224489795918366,3,48,114
3220635920,0.9090909090909091,0.0,0.0,0.045454545454545456,0.23595505617977527,21,88,182
4822073618,0.9003021148036254,0.0,0.0030211480362537764,0.09365558912386707,0.2915194346289753,330,1131,1723
51495188,0.9571428571428572,0.0,0.0,0.02857142857142857,0.5036496350364964,69,136,271
922018708591177728,0.23076923076923078,0.0,0.6923076923076923,0.0,0.0718562874251497,12,166,351
1000688873163448320,0.0,0.0,0.0,0.5,0.037037037037037035,1,26,62
66994456,0.3,0.0,0.65,0.0,0.1144578313253012,19,165,268
867218011563982849,0.6,0.0,0.06666666666666667,0.26666666666666666,0.2978723404255319,14,46,119
120520987,0.7407407407407407,0.0,0.2345679012345679,0.012345679012345678,0.38461538461538464,80,207,410
927130896917860357,0.8727272727272727,0.0,0.0,0.10909090909090909,0.31213872832369943,54,172,246
136904989,0.8545454545454545,0.0,0.0,0.12727272727272726,0.3157894736842105,54,170,329
1020403999,0.3333333333333333,0.0,0.5,0.0,0.07462686567164178,5,66,98
789405715341291520,0.9743589743589743,0.0,0.0,0.0,0.37254901960784315,38,101,239
79036706,0.5714285714285714,0.0,0.0,0.2857142857142857,0.46153846153846156,6,12,19
1128878988749750273,0.7142857142857143,0.0,0.0,0.23809523809523808,0.19047619047619047,20,104,296
1123195000550858753,0.775,0.0,0.05,0.15,0.30708661417322836,39,126,298
1332012422,0.0,0.0,0.8571428571428571,0.0,0.07792207792207792,6,76,233
303825191,0.5,0.0,0.25,0.0,0.15,3,19,53
3249455401,0.7708333333333334,0.0,0.020833333333333332,0.1875,0.5280898876404494,47,88,176
1040541867673149441,0.25,0.0,0.5,0.0,0.21428571428571427,3,13,21
4666818859,0.2222222222222222,0.0,0.6666666666666666,0.0,0.08602150537634409,8,92,300
942692341344755713,0.9361702127659575,0.0,0.0,0.05673758865248227,0.41543026706231456,140,336,545
3422978354,0.9117647058823529,0.0,0.00980392156862745,0.06862745098039216,0.4279661016949153,101,235,361
132473139,0.4090909090909091,0.0,0.5454545454545454,0.0,0.07394366197183098,21,283,746
905799021834338306,0.09090909090909091,0.0,0.8787878787878788,0.0,0.0893854748603352,32,357,770
927031823959433216,0.0,0.0,0.6666666666666666,0.0,0.05128205128205128,2,38,106
885767090401050625,0.5,0.0,0.0,0.0,0.023809523809523808,1,41,116
755687010111664128,0.25,0.0,0.625,0.0,0.05223880597014925,7,133,334
252695946,0.6666666666666666,0.0,0.0,0.0,0.03125,2,63,151
2443821374,0.9135802469135802,0.0,0.012345679012345678,0.06172839506172839,0.47904191616766467,80,166,370
1871143231,0.9090909090909091,0.0,0.030303030303030304,0.030303030303030304,0.42105263157894735,32,75,165
789069681365770240,0.9319727891156463,0.0,0.047619047619047616,0.013605442176870748,0.44648318042813456,146,326,593
1665449125,0.9793103448275862,0.0,0.0,0.013793103448275862,0.4675324675324675,144,307,523
1120647278010572802,0.6206896551724138,0.0,0.3620689655172414,0.0,0.11332007952286283,57,502,1084
193192259,0.25,0.0,0.5,0.0,0.05172413793103448,3,57,183
379879748,0.5,0.0,0.0,0.0,0.09090909090909091,1,10,41
173064517,0.6470588235294118,0.0,0.029411764705882353,0.3088235294117647,0.5275590551181102,67,126,241
15630662,0.0,0.0,0.0,0.0,0.0,0,13,32
14582087,0.0,0.0,0.5,0.0,0.09090909090909091,1,10,32
108282184,0.46153846153846156,0.0,0.46153846153846156,0.0,0.08888888888888889,12,134,304
866027372541169664,0.09302325581395349,0.0,0.8837209302325582,0.0,0.06677265500794913,42,628,1130
2386933790,0.4375,0.0,0.4375,0.0625,0.16129032258064516,15,92,268
2341552459,0.8898305084745762,0.0,0.0,0.1016949152542373,0.6923076923076923,117,168,214
4483932492,0.8888888888888888,0.0,0.0,0.07407407407407407,0.3291139240506329,26,78,164
1412006221,0.9957446808510638,0.0,0.0,0.0,0.7452229299363057,234,313,480
4789453135,0.8888888888888888,0.0,0.044444444444444446,0.044444444444444446,0.4444444444444444,44,98,176
801408457433759744,0.8387096774193549,0.0,0.03225806451612903,0.0967741935483871,0.5660377358490566,30,52,88
22946132,0.20833333333333334,0.0,0.75,0.0,0.23232323232323232,23,98,229
50651478,0.2222222222222222,0.0,0.6666666666666666,0.0,0.1702127659574468,8,46,83
1102468370929147905,0.0,0.0,0.8333333333333334,0.0,0.23809523809523808,5,20,57
1028620634,0.8888888888888888,0.0,0.0,0.08888888888888889,0.5569620253164557,44,78,176
609206621,0.0,0.0,0.75,0.0,0.17647058823529413,3,16,41
3540746593,0.0,0.0,0.5,0.0,0.012345679012345678,1,80,157
3006938563,0.0,0.0,0.5,0.0,0.058823529411764705,1,16,28
160273809,0.9090909090909091,0.0,0.015151515151515152,0.06060606060606061,0.28761061946902655,65,225,544
801784074775961600,0.6,0.0,0.0,0.36,0.34285714285714286,24,69,139
241516907,0.6666666666666666,0.0,0.0,0.0,0.02631578947368421,2,75,157
400630125,0.7272727272727273,0.0,0.18181818181818182,0.0,0.019230769230769232,10,519,1167
118808942,0.8888888888888888,0.0,0.0,0.0,0.38095238095238093,8,20,30
1150857277,0.972972972972973,0.0,0.0,0.0,0.4931506849315068,36,72,122
231784818,0.92,0.0,0.0,0.04,0.375,24,63,136
268681587,0.25,0.0,0.625,0.0,0.19444444444444445,7,35,95
1516863860,0.3333333333333333,0.0,0.5555555555555556,0.0,0.23529411764705882,8,33,63
315048309,0.6666666666666666,0.0,0.0,0.0,0.14285714285714285,2,13,28
2513305974,0.9951612903225806,0.0,0.0,0.0032258064516129032,0.5354671280276817,619,1155,2197
69280119,0.0,0.0,0.6666666666666666,0.0,0.029411764705882353,2,67,104
870953412212514816,0.9885496183206107,0.0,0.0019083969465648854,0.007633587786259542,0.5605573419078242,523,932,1379
989201749926862849,0.9345794392523364,0.0,0.003115264797507788,0.059190031152647975,0.3823178016726404,320,836,1165
510198138,0.5,0.0,0.0,0.0,0.2,1,4,39
92242303,0.75,0.0,0.0,0.0,0.12,3,24,58
140730752,0.5,0.0,0.0,0.3333333333333333,0.07936507936507936,5,62,78
128532865,0.8780487804878049,0.0,0.0,0.0975609756097561,0.449438202247191,40,88,235
75804365,0.023668639053254437,0.0,0.9704142011834319,0.0,0.05414115372220432,168,3102,6667
977522695049920514,0.5,0.0,0.3333333333333333,0.0,0.08928571428571429,5,55,148
17154437,0.859375,0.0,0.0,0.125,0.8289473684210527,63,75,127
957097827519180800,0.9931972789115646,0.0,0.0,0.0,0.5195729537366548,146,280,395
905778553744064512,0.5,0.0,0.4,0.0,0.11688311688311688,9,76,118
145162632,0.3333333333333333,0.0,0.3333333333333333,0.0,0.08,2,24,60
153739657,0.95260663507109,0.0,0.002369668246445498,0.04265402843601896,0.40095238095238095,421,1049,1499
33834391,0.2777777777777778,0.0,0.6666666666666666,0.0,0.11724137931034483,17,144,381
97206668,0.9863481228668942,0.0,0.0,0.011945392491467578,0.8357142857142857,585,699,1048
298123661,0.061224489795918366,0.0,0.9183673469387755,0.0,0.128686327077748,48,372,921
2433368462,0.5,0.0,0.3333333333333333,0.0,0.08333333333333333,5,59,150
4308138613,0.0,0.0,0.0,0.0,0.0,0,14,35
1093173954540257281,0.16666666666666666,0.0,0.6666666666666666,0.0,0.09615384615384616,5,51,117
880288146,0.5,0.0,0.0,0.0,0.03333333333333333,1,29,108
361787439,0.9567901234567902,0.0,0.006172839506172839,0.030864197530864196,0.4923547400611621,161,326,708
900337632093159424,0.953125,0.0,0.005208333333333333,0.036458333333333336,0.43018018018018017,191,443,609
877473359881056256,0.3333333333333333,0.0,0.5,0.0,0.025,5,199,661
1096439433275076608,0.8604651162790697,0.0,0.0,0.11627906976744186,0.267515923566879,42,156,204
760971672,0.7586206896551724,0.0,0.0,0.20689655172413793,0.23728813559322035,28,117,181
1215037849,0.7837837837837838,0.0,0.02702702702702703,0.16216216216216217,0.3564356435643564,36,100,202
725681841676554240,0.36363636363636365,0.0,0.5454545454545454,0.0,0.3448275862068966,10,28,54
711788816055410688,0.9641255605381166,0.0,0.0,0.03139013452914798,0.5388349514563107,222,411,648
54476063,0.25,0.0,0.6666666666666666,0.0,0.14285714285714285,11,76,232
954990673085607937,0.9389312977099237,0.0,0.007633587786259542,0.04580152671755725,0.4626334519572954,130,280,467
22753350,0.9411764705882353,0.0,0.0,0.0392156862745098,0.273224043715847,50,182,360
3255907328,0.8809523809523809,0.0,0.0,0.09523809523809523,0.4270833333333333,41,95,164
2555036072,0.6,0.0,0.2,0.0,0.06153846153846154,4,64,154
1960976809,0.42857142857142855,0.0,0.42857142857142855,0.0,0.021897810218978103,6,273,612
181133738,0.9791666666666666,0.0,0.0,0.0,0.5,47,93,158
767002750609752064,0.0,0.0,0.8,0.0,0.3333333333333333,4,11,21
395428269,0.8863636363636364,0.0,0.0,0.09090909090909091,0.17551020408163265,43,244,529
2935964078,0.0,0.0,0.6666666666666666,0.0,0.18181818181818182,2,10,28
2979641923,0.8636363636363636,0.0,0.0,0.11363636363636363,0.35537190082644626,43,120,199
1031882172506853376,0.0,0.0,0.0,0.0,0.0,0,195,197
709941334576992258,0.08,0.0,0.88,0.02,0.13764044943820225,49,355,626
1097451610219913221,0.825,0.0,0.025,0.125,0.319672131147541,39,121,241
446153143,0.0,0.0,0.75,0.0,0.016483516483516484,3,181,233
123021384,0.0,0.0,0.75,0.0,0.05263157894736842,3,56,102
879342832288321537,0.3130434782608696,0.0,0.0,0.6826086956521739,0.3901192504258944,229,586,731
581542330,0.0,0.0,0.0,0.0,0.0,0,142,273
94979487,0.9,0.0,0.0,0.05,0.07196969696969698,19,263,880
298508732,0.9090909090909091,0.0,0.0,0.0,0.3448275862068966,10,28,86
1655636413,0.0,0.0,0.6666666666666666,0.0,0.029411764705882353,2,67,217
2169553344,0.08333333333333333,0.0,0.8333333333333334,0.0,0.16417910447761194,11,66,152
2544525761,0.6666666666666666,0.0,0.0,0.0,0.2222222222222222,2,8,13
2607956418,0.926829268292683,0.0,0.0,0.04878048780487805,0.31746031746031744,40,125,330
3170771395,0.0,0.0,0.5,0.0,0.030303030303030304,1,32,55
2300772804,0.9626865671641791,0.0,0.0,0.029850746268656716,0.5450819672131147,133,243,608
109183432,0.0,0.0,0.5,0.0,0.08333333333333333,1,11,45
1035162051461566464,0.2222222222222222,0.0,0.7555555555555555,0.0,0.23404255319148937,44,187,291
68608458,0.6666666666666666,0.0,0.0,0.0,0.05128205128205128,2,38,102
2494366159,0.0,0.0,0.0,0.0,0.0,0,38,61
472061347,0.35714285714285715,0.0,0.5714285714285714,0.0,0.22807017543859648,13,56,151
140063200,0.984375,0.0,0.0,0.0078125,0.39197530864197533,127,323,480
232512249,0.5,0.0,0.0,0.0,0.07142857142857142,1,13,28
827554165060612096,0.0,0.0,0.8,0.0,0.2222222222222222,4,17,30
824237262254657537,0.8823529411764706,0.0,0.0,0.058823529411764705,0.5333333333333333,16,29,95
773727446285819905,0.9591836734693877,0.0,0.0,0.02040816326530612,0.6486486486486487,48,73,120
2344007077,0.36363636363636365,0.0,0.5454545454545454,0.0,0.05847953216374269,10,170,375
580108768,0.0,0.0,0.0,0.0,0.0,0,10,18
993199772071800833,0.2857142857142857,0.0,0.5714285714285714,0.0,0.09090909090909091,6,65,185
1098227787285053442,0.22916666666666666,0.0,0.75,0.0,0.15878378378378377,47,295,517
174244324,0.7,0.0,0.0,0.25,0.4634146341463415,19,40,85
1550226854,0.4393939393939394,0.0,0.553030303030303,0.0,0.18194444444444444,131,719,1277
1094029023708106753,0.9428571428571428,0.0,0.014285714285714285,0.02857142857142857,0.2623574144486692,69,262,516
3060874097,0.9838709677419355,0.0,0.0,0.0,0.5980392156862745,61,101,182
249643499,0.4166666666666667,0.0,0.3333333333333333,0.16666666666666666,0.07142857142857142,11,153,403
906199321128738816,0.6666666666666666,0.0,0.0,0.16666666666666666,0.20833333333333334,5,23,31
894079966870028288,0.1111111111111111,0.0,0.7777777777777778,0.0,0.1111111111111111,8,71,156
32981486,0.5502645502645502,0.0,0.4444444444444444,0.0,0.08604118993135011,188,2184,3304
2902537764,0.9743589743589743,0.0,0.0,0.0,0.3958333333333333,38,95,216
736166384,0.0,0.0,0.8181818181818182,0.09090909090909091,0.11494252873563218,10,86,291
856719483368493056,0.12121212121212122,0.0,0.8484848484848485,0.0,0.12903225806451613,32,247,441
164225525,0.625,0.0,0.25,0.0,0.10606060606060606,7,65,197
4225368566,0.8421052631578947,0.0,0.0,0.10526315789473684,0.17142857142857143,18,104,267
784421640901799938,0.5384615384615384,0.0,0.38461538461538464,0.0,0.1935483870967742,12,61,185
2374828536,0.9583333333333334,0.0,0.0,0.0,0.5476190476190477,23,41,102
899991089502855168,0.5,0.0,0.0,0.0,0.029411764705882353,1,33,74
798368250,0.7,0.0,0.2833333333333333,0.0,0.4306569343065693,59,136,246
765167165976698880,0.959915611814346,0.0,0.002109704641350211,0.035864978902953586,0.419698314108252,473,1126,2746
1034633966274445312,0.0,0.0,0.0,0.0,0.0,0,14,33
993561558897774592,0.7857142857142857,0.0,0.17857142857142858,0.0,0.21951219512195122,27,122,221
2339914242,0.35294117647058826,0.0,0.5294117647058824,0.058823529411764705,0.16494845360824742,16,96,286
205603332,0.9285714285714286,0.0,0.0,0.0,0.5652173913043478,13,22,42
2467619333,0.0,0.0,0.0,0.0,0.0,0,11,27
